frame.number,frame.time_epoch,ip.src,ip.dst,tcp.time_delta
"63744","1720859974.199097614","192.168.68.108","192.168.68.136","0.009160362"
"63745","1720859974.213170094","192.168.68.108","192.168.68.136","0.014072480"
"63747","1720859974.221313966","192.168.68.108","192.168.68.136","0.007110446"
"63748","1720859974.229711394","192.168.68.108","192.168.68.136","0.008397428"
"63751","1720859974.240393826","192.168.68.108","192.168.68.136","0.009865508"
"63752","1720859974.250784013","192.168.68.108","192.168.68.136","0.010390187"
"63754","1720859974.255966271","192.168.68.108","192.168.68.136","0.022869177"
"63756","1720859974.261250070","192.168.68.108","192.168.68.136","0.009514101"
"63757","1720859974.272600251","192.168.68.108","192.168.68.136","0.011350181"
"63759","1720859974.283339967","192.168.68.108","192.168.68.136","0.009839362"
"63760","1720859974.291788330","192.168.68.108","192.168.68.136","0.008448363"
"63762","1720859974.302530091","192.168.68.108","192.168.68.136","0.010190156"
"63763","1720859974.314799061","192.168.68.108","192.168.68.136","0.012268970"
"63765","1720859974.331717013","192.168.68.108","192.168.68.136","0.015847712"
"63766","1720859974.333779736","192.168.68.108","192.168.68.136","0.002062723"
"63768","1720859974.374831914","192.168.68.108","192.168.68.136","0.039726186"
"63769","1720859974.374832375","192.168.68.108","192.168.68.136","0.000000461"
"63770","1720859974.374832458","192.168.68.108","192.168.68.136","0.000000083"
"63771","1720859974.374832513","192.168.68.108","192.168.68.136","0.000000055"
"63773","1720859974.386784229","192.168.68.108","192.168.68.136","0.004070279"
"63774","1720859974.395151443","192.168.68.108","192.168.68.136","0.008367214"
"63776","1720859974.405610158","192.168.68.108","192.168.68.136","0.009973880"
"63777","1720859974.425367265","192.168.68.108","192.168.68.136","0.019757107"
"63779","1720859974.426364171","192.168.68.108","192.168.68.136","0.000339940"
"63780","1720859974.437121486","192.168.68.108","192.168.68.136","0.010757315"
"63782","1720859974.448683456","192.168.68.108","192.168.68.136","0.010881669"
"63783","1720859974.457920320","192.168.68.108","192.168.68.136","0.009236864"
"63785","1720859974.467748690","192.168.68.108","192.168.68.136","0.008591657"
"63786","1720859974.478423445","192.168.68.108","192.168.68.136","0.010674755"
"63789","1720859974.494592194","192.168.68.108","192.168.68.136","0.014743598"
"63790","1720859974.496323291","192.168.68.108","192.168.68.136",
"63792","1720859974.499224650","192.168.68.108","192.168.68.136","0.004632456"
"63794","1720859974.501837808","192.168.68.108","192.168.68.136",
"63796","1720859974.507024029","192.168.68.108","192.168.68.136",
"63798","1720859974.509419198","192.168.68.108","192.168.68.136","0.009495141"
"63799","1720859974.511743365","192.168.68.108","192.168.68.136",
"63801","1720859974.520721457","192.168.68.108","192.168.68.136",
"63803","1720859974.520722538","192.168.68.108","192.168.68.136","0.011303340"
"63805","1720859974.530139061","192.168.68.108","192.168.68.136","0.008101260"
"63806","1720859974.532244389","192.168.68.108","192.168.68.136","0.800598413"
"63808","1720859974.533402202","192.168.68.108","192.168.68.136","0.000000000"
"63810","1720859974.541140619","192.168.68.108","192.168.68.136","0.011001558"
"63817","1720859974.546076225","192.168.68.108","192.168.68.136","0.012517949"
"63818","1720859974.546076729","192.168.68.108","192.168.68.136","0.000000504"
"63820","1720859974.550340981","192.168.68.108","192.168.68.136","0.008178574"
"63822","1720859974.556872449","192.168.68.108","192.168.68.136","0.005473282"
"63823","1720859974.556872761","192.168.68.108","192.168.68.136","0.014877286"
"63826","1720859974.561160428","192.168.68.108","192.168.68.136","0.010819447"
"63828","1720859974.565676816","192.168.68.108","192.168.68.136","0.007947479"
"63829","1720859974.573992279","192.168.68.108","192.168.68.136","0.012723261"
"63830","1720859974.582554158","192.168.68.108","192.168.68.136","0.008561879"
"63832","1720859974.594205303","192.168.68.108","192.168.68.136","0.010925235"
"63833","1720859974.602293507","192.168.68.108","192.168.68.136","0.060493614"
"63835","1720859974.602294523","192.168.68.108","192.168.68.136","0.059986179"
"63837","1720859974.602294677","192.168.68.108","192.168.68.136","0.059849800"
"63839","1720859974.602294794","192.168.68.108","192.168.68.136","0.061006501"
"63841","1720859974.604075310","192.168.68.108","192.168.68.136","0.009870007"
"63843","1720859974.613614894","192.168.68.108","192.168.68.136","0.009054616"
"63844","1720859974.622814268","192.168.68.108","192.168.68.136","0.062975124"
"63845","1720859974.632666126","192.168.68.108","192.168.68.136","0.019051232"
"63847","1720859974.633613913","192.168.68.108","192.168.68.136","0.000242954"
"63848","1720859974.644639030","192.168.68.108","192.168.68.136","0.011025117"
"63850","1720859974.657113358","192.168.68.108","192.168.68.136","0.011839088"
"63851","1720859974.664529282","192.168.68.108","192.168.68.136","0.007415924"
"63853","1720859974.676077135","192.168.68.108","192.168.68.136","0.010625394"
"63854","1720859974.680765285","192.168.68.108","192.168.68.136","0.078285154"
"63855","1720859974.680766201","192.168.68.108","192.168.68.136","0.078374207"
"63856","1720859974.680766309","192.168.68.108","192.168.68.136","0.078262596"
"63857","1720859974.686383172","192.168.68.108","192.168.68.136","0.083857620"
"63858","1720859974.686384001","192.168.68.108","192.168.68.136","0.010306866"
"63860","1720859974.696989168","192.168.68.108","192.168.68.136","0.010188913"
"63861","1720859974.706275127","192.168.68.108","192.168.68.136","0.009285959"
"63863","1720859974.716835663","192.168.68.108","192.168.68.136","0.010097023"
"63864","1720859974.727702999","192.168.68.108","192.168.68.136","0.010867336"
"63866","1720859974.737338814","192.168.68.108","192.168.68.136","0.008984121"
"63867","1720859974.747375554","192.168.68.108","192.168.68.136","0.010036740"
"63869","1720859974.757506343","192.168.68.108","192.168.68.136","0.009165933"
"63870","1720859974.768713805","192.168.68.108","192.168.68.136","0.011207462"
"63872","1720859974.787494299","192.168.68.108","192.168.68.136","0.018269114"
"63873","1720859974.791686024","192.168.68.108","192.168.68.136","0.004191725"
"63875","1720859974.829319216","192.168.68.108","192.168.68.136","0.037299631"
"63876","1720859974.829319790","192.168.68.108","192.168.68.136","0.000000574"
"63877","1720859974.829319911","192.168.68.108","192.168.68.136","0.000000121"
"63879","1720859974.861794045","192.168.68.108","192.168.68.136","0.027310246"
"63880","1720859974.861794879","192.168.68.108","192.168.68.136","0.000000834"
"63881","1720859974.861794979","192.168.68.108","192.168.68.136","0.000000100"
"63882","1720859974.862949377","192.168.68.108","192.168.68.136","0.001154398"
"63884","1720859974.872595028","192.168.68.108","192.168.68.136","0.004332345"
"63885","1720859974.881685533","192.168.68.108","192.168.68.136","0.009090505"
"63887","1720859974.892076483","192.168.68.108","192.168.68.136","0.009594207"
"63888","1720859974.902716871","192.168.68.108","192.168.68.136","0.010640388"
"63890","1720859974.913005490","192.168.68.108","192.168.68.136","0.009833971"
"63891","1720859974.923716441","192.168.68.108","192.168.68.136","0.010710951"
"63893","1720859974.939091238","192.168.68.108","192.168.68.136","0.015048031"
"63894","1720859974.943901923","192.168.68.108","192.168.68.136","0.004810685"
"63896","1720859974.954404610","192.168.68.108","192.168.68.136","0.010025956"
"63897","1720859974.965152327","192.168.68.108","192.168.68.136","0.010747717"
"63899","1720859974.975481519","192.168.68.108","192.168.68.136","0.009534132"
"63900","1720859974.985273461","192.168.68.108","192.168.68.136","0.009791942"
"63902","1720859974.995868365","192.168.68.108","192.168.68.136","0.010136610"
"63903","1720859975.006560144","192.168.68.108","192.168.68.136","0.010691779"
"63905","1720859975.017433252","192.168.68.108","192.168.68.136","0.010396928"
"63906","1720859975.027064938","192.168.68.108","192.168.68.136","0.009631686"
"63908","1720859975.040123228","192.168.68.108","192.168.68.136","0.012638635"
"63909","1720859975.047953352","192.168.68.108","192.168.68.136","0.007830124"
"63911","1720859975.058754314","192.168.68.108","192.168.68.136","0.010019609"
"63912","1720859975.097444706","192.168.68.108","192.168.68.136","0.038690392"
"63914","1720859975.097445374","192.168.68.108","192.168.68.136","-0.000092452"
"63915","1720859975.097445474","192.168.68.108","192.168.68.136","0.000000100"
"63916","1720859975.099749295","192.168.68.108","192.168.68.136","0.002303821"
"63918","1720859975.111528095","192.168.68.108","192.168.68.136","0.008879857"
"63919","1720859975.120902494","192.168.68.108","192.168.68.136","0.009374399"
"63921","1720859975.133700720","192.168.68.108","192.168.68.136","0.012375766"
"63922","1720859975.142035040","192.168.68.108","192.168.68.136","0.008334320"
"63924","1720859975.153611011","192.168.68.108","192.168.68.136","0.011204035"
"63925","1720859975.181829526","192.168.68.108","192.168.68.136","0.028218515"
"63926","1720859975.181830078","192.168.68.108","192.168.68.136","0.000000552"
"63929","1720859975.195272122","192.168.68.108","192.168.68.136","0.011070381"
"63930","1720859975.195272837","192.168.68.108","192.168.68.136","0.000000715"
"63932","1720859975.205888352","192.168.68.108","192.168.68.136","0.007379876"
"63933","1720859975.214001781","192.168.68.108","192.168.68.136","0.008113429"
"63935","1720859975.224672861","192.168.68.108","192.168.68.136","0.009828041"
"63936","1720859975.235368815","192.168.68.108","192.168.68.136","0.010695954"
"63938","1720859975.252219711","192.168.68.108","192.168.68.136","0.016350246"
"63939","1720859975.261602780","192.168.68.108","192.168.68.136","0.009383069"
"63941","1720859975.267348655","192.168.68.108","192.168.68.136","0.005123092"
"63942","1720859975.276393109","192.168.68.108","192.168.68.136","0.009044454"
"63944","1720859975.287124366","192.168.68.108","192.168.68.136","0.010350825"
"63945","1720859975.296891702","192.168.68.108","192.168.68.136","0.009767336"
"63947","1720859975.308408953","192.168.68.108","192.168.68.136","0.010387138"
"63948","1720859975.317651771","192.168.68.108","192.168.68.136","0.009242818"
"63950","1720859975.327841578","192.168.68.108","192.168.68.136","0.009651896"
"63951","1720859975.338107480","192.168.68.108","192.168.68.136","0.010265902"
"63953","1720859975.348922414","192.168.68.108","192.168.68.136","0.010400930"
"63954","1720859975.359469835","192.168.68.108","192.168.68.136","0.010547421"
"63956","1720859975.371144012","192.168.68.108","192.168.68.136","0.011293865"
"63957","1720859975.379418821","192.168.68.108","192.168.68.136","0.008274809"
"63959","1720859975.389922837","192.168.68.108","192.168.68.136","0.009774788"
"63960","1720859975.400516311","192.168.68.108","192.168.68.136","0.010593474"
"63962","1720859975.410801796","192.168.68.108","192.168.68.136","0.009901871"
"63963","1720859975.421539233","192.168.68.108","192.168.68.136","0.010737437"
"63965","1720859975.431002215","192.168.68.108","192.168.68.136","0.009074106"
"63966","1720859975.442795336","192.168.68.108","192.168.68.136","0.011793121"
"63968","1720859975.452336654","192.168.68.108","192.168.68.136","0.009147654"
"63969","1720859975.461922389","192.168.68.108","192.168.68.136","0.009585735"
"63971","1720859975.475705651","192.168.68.108","192.168.68.136","0.013146846"
"63973","1720859975.507618622","192.168.68.108","192.168.68.136","0.031912971"
"63975","1720859975.507619266","192.168.68.108","192.168.68.136","-0.000061791"
"63976","1720859975.507619404","192.168.68.108","192.168.68.136","0.000000138"
"63978","1720859975.517153764","192.168.68.108","192.168.68.136","0.005714852"
"63979","1720859975.525086304","192.168.68.108","192.168.68.136","0.007932540"
"63981","1720859975.534330791","192.168.68.108","192.168.68.136","0.009011681"
"63982","1720859975.547194865","192.168.68.108","192.168.68.136","0.012864074"
"63984","1720859975.555393552","192.168.68.108","192.168.68.136","0.007125169"
"63985","1720859975.557764324","192.168.68.108","192.168.68.136",
"63987","1720859975.564817331","192.168.68.108","192.168.68.136",
"63989","1720859975.565683019","192.168.68.108","192.168.68.136","0.010289467"
"63991","1720859975.569464109","192.168.68.108","192.168.68.136",
"63993","1720859975.575161669","192.168.68.108","192.168.68.136",
"63995","1720859975.576563682","192.168.68.108","192.168.68.136","0.010220742"
"63996","1720859975.584808781","192.168.68.108","192.168.68.136",
"63998","1720859975.585981439","192.168.68.108","192.168.68.136","0.009417757"
"64000","1720859975.590770426","192.168.68.108","192.168.68.136","0.967956158"
"64001","1720859975.590770905","192.168.68.108","192.168.68.136","0.000000000"
"64009","1720859975.598793783","192.168.68.108","192.168.68.136","0.004704830"
"64010","1720859975.605751153","192.168.68.108","192.168.68.136","0.014914239"
"64012","1720859975.606776931","192.168.68.108","192.168.68.136","0.007983148"
"64015","1720859975.611705000","192.168.68.108","192.168.68.136","0.004523116"
"64017","1720859975.615631938","192.168.68.108","192.168.68.136","0.021744286"
"64018","1720859975.618571596","192.168.68.108","192.168.68.136","0.010888533"
"64021","1720859975.625296640","192.168.68.108","192.168.68.136","0.012844868"
"64022","1720859975.627894194","192.168.68.108","192.168.68.136","0.008707277"
"64023","1720859975.638387481","192.168.68.108","192.168.68.136","0.010493287"
"64025","1720859975.655012051","192.168.68.108","192.168.68.136","0.016084520"
"64026","1720859975.658508294","192.168.68.108","192.168.68.136","0.003496243"
"64028","1720859975.660862071","192.168.68.108","192.168.68.136","0.067258615"
"64030","1720859975.660862377","192.168.68.108","192.168.68.136","0.067704623"
"64032","1720859975.661959435","192.168.68.108","192.168.68.136","0.067696609"
"64034","1720859975.661960043","192.168.68.108","192.168.68.136","0.067511985"
"64036","1720859975.669263733","192.168.68.108","192.168.68.136","0.010476238"
"64037","1720859975.677296743","192.168.68.108","192.168.68.136","0.058267612"
"64038","1720859975.681099490","192.168.68.108","192.168.68.136","0.011835757"
"64040","1720859975.692021625","192.168.68.108","192.168.68.136","0.009994336"
"64041","1720859975.705694742","192.168.68.108","192.168.68.136","0.013673117"
